date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:27	84161/84161	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-4.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-4.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog.html)
16:04:31	112886/112886	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-5.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-5.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog.html)
16:04:37	100812/100812	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-6.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-6.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog.html)
16:04:38	88393/88393	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-7.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-7.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog.html)
16:04:40	71265/71265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-8.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-8.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog.html)
16:04:46	71007/71007	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-9.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-9.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog.html)
16:05:02	196188/196188	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-11.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-11.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:04	202015/202015	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-12.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-12.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:22	297089/297089	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-13.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-13.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:24	158523/158523	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-15.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-15.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:27	23093/23093	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/about.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/about.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:28	223539/223539	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/news-14.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/news-14.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:29	12253/12253	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/post-thumb-1.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/post-thumb-1.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
16:05:30	8429/8429	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Mar%202020%2009:44:34%20GMT	http://st.ourhtmldemo.com/new/Mainton/images/resource/post-thumb-2.jpg	C:/My%20Web%20Sites/Almeida%20Cleaning/web/images/post-thumb-2.jpg	(from http://st.ourhtmldemo.com/new/Mainton/blog-large.html)
